,rankingNoteText,nonResponderText,nonResponder,act_avg,primaryPhoto,primaryPhotoThumb,sat_avg,enrollment,city,zip,acceptance_rate,rankingDisplayScore,percent_receiving_aid,cost_after_aid,state,rankingSortRank,hs_gpa_avg,urlName,rankingDisplayName,rankingDisplayRank,ranking,isPublic,businessRepScore,tuition,engineeringRepScore,displayName,schoolType,region,aliasNames,rankingType,overallRank,institutionalControl
75,NA,NA,FALSE,26,https://www.usnews.com/img/college-photo_33114.jpg,https://www.usnews.com/img/college-photo_33114_170x170mm.jpg,1120,14348,Waco,76798,40,56,53,36761,TX,75,NA,baylor-university,National Universities,#75,overall,TRUE,3.1,43790,2.4,Baylor University,national-universities,NA,NA,national-universities,75,private
76,NA,NA,FALSE,29,https://www.usnews.com/img/college-photo_31014.jpg,https://www.usnews.com/img/college-photo_31014_170x170mm.jpg,1250,4612,Golden,80401,40,56,21,47042,CO,75,3.8,colorado-school-of-mines,National Universities,#75,overall,TRUE,NA,37436,3.1,Colorado School of Mines,national-universities,NA,NA,national-universities,75,public
77,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_25790.jpg,https://www.usnews.com/img/college-photo_25790_170x170mm.jpg,1130,23373,Amherst,1003,60,56,35,35445,MA,75,3.8,umass-amherst,National Universities,#75,overall,TRUE,3.2,33662,2.9,University of Massachusetts--Amherst,national-universities,NA,UMass Amherst University of Massachusetts Amherst,national-universities,75,public
78,NA,NA,FALSE,26,https://www.usnews.com/img/college-photo_1631.jpg,https://www.usnews.com/img/college-photo_1631_170x170mm.jpg,1130,16981,Oxford,45056,65,55,10,42507,OH,78,3.8,miami-university,National Universities,#78,overall,TRUE,3.2,32768,3.1,Miami University--Oxford,national-universities,NA,Miami University Oxford Miami University Oxford,national-universities,78,public
79,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_3211.jpg,https://www.usnews.com/img/college-photo_3211_170x170mm.jpg,1070,8891,Fort Worth,76129,38,55,35,33953,TX,78,NA,tcu,National Universities,#78,overall,TRUE,3,44760,2.9,Texas Christian University,national-universities,NA,TCU,national-universities,78,private
80,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_26755.jpg,https://www.usnews.com/img/college-photo_26755_170x170mm.jpg,1020,24476,Iowa City,52242,84,55,34,32794,IA,78,3.6,university-of-iowa,National Universities,#78,overall,TRUE,3.5,28813,2.9,University of Iowa,national-universities,NA,NA,national-universities,78,public
81,NA,NA,FALSE,27,https://www.usnews.com/img/college-photo_20158.jpg,https://www.usnews.com/img/college-photo_20158_170x170mm.jpg,1110,2289,Worcester,1610,55,54,62,27702,MA,81,3.7,clark-university-massachusetts,National Universities,#81,overall,TRUE,2.5,44400,NA,Clark University,national-universities,NA,NA,national-universities,81,private
82,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_12279.jpg,https://www.usnews.com/img/college-photo_12279_170x170mm.jpg,1110,32929,Tallahassee,32306,58,54,27,34036,FL,81,NA,fsu,National Universities,#81,overall,TRUE,3.2,21673,NA,Florida State University,national-universities,NA,FSU,national-universities,81,public
83,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_15870.jpg,https://www.usnews.com/img/college-photo_15870_170x170mm.jpg,990,39090,East Lansing,48824,66,54,5,47279,MI,81,3.7,michigan-state,National Universities,#81,overall,TRUE,3.6,39405,3.1,Michigan State University,national-universities,NA,MSU,national-universities,81,public
84,NA,NA,FALSE,27,https://www.usnews.com/img/college-photo_11019.jpg,https://www.usnews.com/img/college-photo_11019_170x170mm.jpg,1170,23847,Raleigh,27695,46,54,41,25623,NC,81,3.7,north-carolina-state-raleigh,National Universities,#81,overall,TRUE,2.9,27406,3.4,North Carolina State University--Raleigh,national-universities,NA,NC State North Carolina State University Raleigh,national-universities,81,public
85,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_4118.jpg,https://www.usnews.com/img/college-photo_4118_170x170mm.jpg,1060,16962,Santa Cruz,95064,59,54,18,47616,CA,81,3.7,ucsc,National Universities,#81,overall,TRUE,NA,42042,2.5,University of California--Santa Cruz,national-universities,NA,UC Santa Cruz University of California Santa Cruz,national-universities,81,public
86,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_4016.jpg,https://www.usnews.com/img/college-photo_4016_170x170mm.jpg,1090,18374,Newark,19716,65,54,NA,NA,DE,81,3.7,university-of-delaware,National Universities,#81,overall,TRUE,3,32250,3,University of Delaware,national-universities,NA,NA,national-universities,81,public
87,NA,NA,FALSE,28,https://www.usnews.com/img/college-photo_21388.jpg,https://www.usnews.com/img/college-photo_21388_170x170mm.jpg,1230,13632,Binghamton,13902,41,53,54,29356,NY,87,3.7,suny-binghamton,National Universities,#87,overall,TRUE,2.7,24403,2.3,Binghamton University--SUNY,national-universities,NA,Binghamton University SUNY Binghamton Binghamton University SUNY,national-universities,87,public
88,NA,NA,FALSE,26,https://www.usnews.com/img/college-photo_7142.jpg,https://www.usnews.com/img/college-photo_7142_170x170mm.jpg,1110,5754,Denver,80208,53,53,40,31393,CO,87,3.7,university-denver,National Universities,#87,overall,TRUE,2.9,48669,2,University of Denver,national-universities,NA,DU,national-universities,87,private
89,NA,NA,FALSE,26,https://www.usnews.com/img/college-photo_20596.jpg,https://www.usnews.com/img/college-photo_20596_170x170mm.jpg,1120,3406,Tulsa,74104,37,53,15,49957,OK,87,3.9,university-of-tulsa,National Universities,#87,overall,TRUE,2.5,39502,2.2,University of Tulsa,national-universities,NA,NA,national-universities,87,private
90,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_3065.jpg,https://www.usnews.com/img/college-photo_3065_170x170mm.jpg,1060,39184,Bloomington,47405,79,52,16,37563,IN,90,3.7,indiana-university,National Universities,#90,overall,TRUE,4.1,34845,NA,Indiana University--Bloomington,national-universities,NA,IU Bloomington Indiana University Bloomington,national-universities,90,public
91,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_7947.jpg,https://www.usnews.com/img/college-photo_7947_170x170mm.jpg,1040,8238,Milwaukee,53201,74,52,55,32894,WI,90,NA,marquette-university,National Universities,#90,overall,TRUE,2.9,39900,2.4,Marquette University,national-universities,NA,NA,national-universities,90,private
92,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_31810.jpg,https://www.usnews.com/img/college-photo_31810_170x170mm.jpg,1070,27846,Boulder,80309,77,52,12,41125,CO,90,3.7,cu-boulder,National Universities,#90,overall,TRUE,3.5,35079,3.5,University of Colorado--Boulder,national-universities,NA,CU Boulder University of Colorado Boulder,national-universities,90,public
93,NA,NA,FALSE,26,https://www.usnews.com/img/college-photo_8416.jpg,https://www.usnews.com/img/college-photo_8416_170x170mm.jpg,1100,5711,San Diego,92110,51,52,48,36861,CA,90,3.9,university-of-san-diego,National Universities,#90,overall,TRUE,2.8,47708,3.5,University of San Diego,national-universities,NA,NA,national-universities,90,private
94,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_12760.jpg,https://www.usnews.com/img/college-photo_12760_170x170mm.jpg,1080,13251,Philadelphia,19104,75,51,54,42176,PA,94,3.7,drexel-university,National Universities,#94,overall,TRUE,2.8,52002,3,Drexel University,national-universities,NA,NA,national-universities,94,private
95,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_25643.jpg,https://www.usnews.com/img/college-photo_25643_170x170mm.jpg,1120,7454,St. Louis,63103,65,51,51,28328,MO,94,3.9,st-louis-university,National Universities,#94,overall,TRUE,2.9,42166,2.2,Saint Louis University,national-universities,NA,St Louis University Saint Louis University,national-universities,94,private
96,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_12207.jpg,https://www.usnews.com/img/college-photo_12207_170x170mm.jpg,1090,2714,New York,10033,51,51,46,34756,NY,94,3.5,yeshiva-university,National Universities,#94,overall,TRUE,2.3,42000,NA,Yeshiva University,national-universities,NA,NA,national-universities,94,private
97,NA,NA,FALSE,26,https://www.usnews.com/img/college-photo_3141.jpg,https://www.usnews.com/img/college-photo_3141_170x170mm.jpg,1140,12410,Rochester,14623,55,50,70,31793,NY,97,NA,rit,National Universities,#97,overall,TRUE,3.1,40068,2.9,Rochester Institute of Technology,national-universities,NA,RIT,national-universities,97,private
98,NA,NA,FALSE,26,https://www.usnews.com/img/college-photo_30011.jpg,https://www.usnews.com/img/college-photo_30011_170x170mm.jpg,1150,17026,Stony Brook,11794,41,50,13,34024,NY,97,3.8,stony-brook-suny,National Universities,#97,overall,TRUE,NA,26297,2.8,Stony Brook University--SUNY,national-universities,NA,Stony Brook SUNY Stony Brook Stony Brook University SUNY,national-universities,97,public
99,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_29342.jpg,https://www.usnews.com/img/college-photo_29342_170x170mm.jpg,1070,1755,Syracuse,13210,54,50,NA,NA,NY,97,3.7,suny-environmental-science-and-forestry,National Universities,#97,overall,TRUE,NA,18090,2,SUNY College of Environmental Science and Forestry,national-universities,NA,SUNY ESF,national-universities,97,public
100,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_32779.jpg,https://www.usnews.com/img/college-photo_32779_170x170mm.jpg,1070,20411,Buffalo,14214,59,50,28,37040,NY,97,3.6,ub,National Universities,#97,overall,TRUE,3,26270,2.8,University at Buffalo--SUNY,national-universities,NA,SUNY Buffalo University at Buffalo SUNY,national-universities,97,public
101,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_13004.jpg,https://www.usnews.com/img/college-photo_13004_170x170mm.jpg,1060,22436,Norman,73019,71,50,13,35144,OK,97,3.6,university-of-oklahoma,National Universities,#97,overall,TRUE,3.1,24443,2.6,University of Oklahoma,national-universities,NA,NA,national-universities,97,public
102,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_943.jpg,https://www.usnews.com/img/college-photo_943_170x170mm.jpg,1100,11159,Burlington,5405,69,50,48,36399,VT,97,3.6,university-of-vermont,National Universities,#97,overall,TRUE,2.6,41356,2.3,University of Vermont,national-universities,NA,UVM,national-universities,97,public
103,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_11860.jpg,https://www.usnews.com/img/college-photo_11860_170x170mm.jpg,1060,22658,Auburn,36849,81,49,16,39912,AL,103,3.9,auburn-university,National Universities,#103,overall,TRUE,3.1,29640,3,Auburn University,national-universities,NA,AU,national-universities,103,public
104,NA,NA,FALSE,26,https://www.usnews.com/img/college-photo_20087.jpg,https://www.usnews.com/img/college-photo_20087_170x170mm.jpg,1130,2944,Chicago,60616,57,49,62,29116,IL,103,4,iit,National Universities,#103,overall,TRUE,2.3,45864,2.8,Illinois Institute of Technology,national-universities,NA,Illinois Tech IIT,national-universities,103,private
105,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_29455.jpg,https://www.usnews.com/img/college-photo_29455_170x170mm.jpg,1030,11129,Chicago,60660,73,49,64,38093,IL,103,3.7,loyola-chicago,National Universities,#103,overall,TRUE,3,42828,NA,Loyola University Chicago,national-universities,NA,NA,national-universities,103,private
106,NA,NA,FALSE,22,https://www.usnews.com/dims4/USNEWS/24e3183/17177859217/resize/800x540/quality/85/?url=www.usnews.com%2Fcmsmedia%2Fc3%2F28%2F2bd2b5db45879981364aa748b2f4%2F160727-university-of-new-hampshire-hero-stock.jpg,https://www.usnews.com/dims4/USNEWS/4d9b324/17177859217/resize/170x170/quality/85/?url=www.usnews.com%2Fcmsmedia%2Fc3%2F28%2F2bd2b5db45879981364aa748b2f4%2F160727-university-of-new-hampshire-hero-stock.jpg,990,12871,Durham,3824,76,49,56,34826,NH,103,3.5,university-of-new-hampshire,National Universities,#103,overall,TRUE,2.6,32637,2.3,University of New Hampshire,national-universities,NA,UNH,national-universities,103,public
107,NA,NA,FALSE,22,https://www.usnews.com/dims4/USNEWS/54b5df6/17177859217/resize/800x540/quality/85/?url=www.usnews.com%2Fcmsmedia%2F19%2Fba%2F44c3c0f940f1833dc887f8f5f20b%2F160727-university-of-oregon-hero-stock.jpg,https://www.usnews.com/dims4/USNEWS/b7a014c/17177859217/resize/170x170/quality/85/?url=www.usnews.com%2Fcmsmedia%2F19%2Fba%2F44c3c0f940f1833dc887f8f5f20b%2F160727-university-of-oregon-hero-stock.jpg,980,20049,Eugene,97403,78,49,7,42682,OR,103,3.6,university-of-oregon,National Universities,#103,overall,TRUE,3.1,34611,NA,University of Oregon,national-universities,NA,NA,national-universities,103,public
108,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_19707.jpg,https://www.usnews.com/img/college-photo_19707_170x170mm.jpg,1120,25556,Columbia,29208,68,49,8,41810,SC,103,NA,university-of-south-carolina,National Universities,#103,overall,TRUE,3.2,32362,2.4,University of South Carolina,national-universities,NA,USC,national-universities,103,public
109,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_33614.jpg,https://www.usnews.com/img/college-photo_33614_170x170mm.jpg,1040,22139,Knoxville,37996,77,49,33,39170,TN,103,3.9,university-of-tennessee,National Universities,#103,overall,TRUE,3.2,31160,2.9,University of Tennessee,national-universities,NA,NA,national-universities,103,public
110,NA,NA,FALSE,22,NA,NA,1040,5899,Washington,20059,30,48,50,33124,DC,110,3.5,howard-university,National Universities,#110,overall,TRUE,2.7,25697,2.2,Howard University,national-universities,NA,HU,national-universities,110,private
111,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_31168.jpg,https://www.usnews.com/img/college-photo_31168_170x170mm.jpg,980,32563,Tuscaloosa,35487,53,48,27,26861,AL,110,3.7,university-of-alabama,National Universities,#110,overall,TRUE,3.2,28100,2.5,University of Alabama,national-universities,NA,NA,national-universities,110,public
112,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_1190.jpg,https://www.usnews.com/img/college-photo_1190_170x170mm.jpg,1030,6745,San Francisco,94117,71,48,46,42433,CA,110,3.4,university-san-francisco,National Universities,#110,overall,TRUE,2.8,46250,NA,University of San Francisco,national-universities,NA,USF,national-universities,110,private
113,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_3876.jpg,https://www.usnews.com/img/college-photo_3876_170x170mm.jpg,1030,3483,Stockton,95211,66,48,67,37188,CA,110,3.5,university-of-the-pacific,National Universities,#110,overall,TRUE,2.2,46346,2.9,University of the Pacific,national-universities,NA,NA,national-universities,110,private
114,NA,NA,FALSE,21,https://www.usnews.com/img/college-photo_20743.jpg,https://www.usnews.com/img/college-photo_20743_170x170mm.jpg,1050,23789,Salt Lake City,84112,76,48,11,35873,UT,110,3.6,university-of-utah,National Universities,#110,overall,TRUE,3.2,26408,2.9,University of Utah,national-universities,NA,NA,national-universities,110,public
115,NA,NA,FALSE,22,https://www.usnews.com/dims4/USNEWS/fc8052b/17177859217/resize/800x540/quality/85/?url=www.usnews.com%2Fcmsmedia%2F71%2Fed%2F6ab2635c41809a5cb31a43aea767%2F160727-arizona-state-university-hero-stock.jpg,https://www.usnews.com/dims4/USNEWS/398e22d/17177859217/resize/170x170/quality/85/?url=www.usnews.com%2Fcmsmedia%2F71%2Fed%2F6ab2635c41809a5cb31a43aea767%2F160727-arizona-state-university-hero-stock.jpg,1020,42477,Tempe,85287,83,47,31,37446,AZ,115,3.5,asu,National Universities,#115,overall,TRUE,3.6,27372,3.3,Arizona State University--Tempe,national-universities,NA,ASU,national-universities,115,public
116,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_245.jpg,https://www.usnews.com/img/college-photo_245_170x170mm.jpg,980,30671,Ames,50011,87,47,34,27241,IA,115,3.6,iowa-state-university,National Universities,#115,overall,TRUE,3,22256,3.3,Iowa State University,national-universities,NA,NA,national-universities,115,public
117,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_21951.jpg,https://www.usnews.com/img/college-photo_21951_170x170mm.jpg,1050,29275,Philadelphia,19122,52,47,37,35109,PA,115,3.6,temple-university,National Universities,#115,overall,TRUE,3.2,27266,2.2,Temple University,national-universities,NA,NA,national-universities,115,public
118,NA,NA,FALSE,23,https://www.usnews.com/dims4/USNEWS/3c89a9f/17177859217/resize/800x540/quality/85/?url=www.usnews.com%2Fcmsmedia%2F81%2F43%2F5875e9864a6595de296eecc587fd%2F160727-university-of-kansas-hero-stock.jpg,https://www.usnews.com/dims4/USNEWS/b5878c1/17177859217/resize/170x170/quality/85/?url=www.usnews.com%2Fcmsmedia%2F81%2F43%2F5875e9864a6595de296eecc587fd%2F160727-university-of-kansas-hero-stock.jpg,NA,19262,Lawrence,66045,93,47,30,30962,KS,115,3.6,ku,National Universities,#115,overall,TRUE,3.2,26592,2.7,University of Kansas,national-universities,NA,KU,national-universities,115,public
119,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_30283.jpg,https://www.usnews.com/img/college-photo_30283_170x170mm.jpg,1050,6111,St. Paul,55105,83,47,55,34299,MN,115,3.6,university-of-st-thomas-minnesota,National Universities,#115,overall,TRUE,2.7,41133,3.1,University of St. Thomas,national-universities,NA,University of St Thomas University of Saint Thomas,national-universities,115,private
120,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_1833.jpg,https://www.usnews.com/img/college-photo_1833_170x170mm.jpg,1040,3241,Washington,20064,80,46,54,35518,DC,120,3.4,catholic-university,National Universities,#120,overall,TRUE,NA,44060,2,The Catholic University of America,national-universities,NA,CUA,national-universities,120,private
121,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_14885.jpg,https://www.usnews.com/img/college-photo_14885_170x170mm.jpg,1030,15407,Chicago,60604,70,46,59,42438,IL,120,3.6,depaul-university,National Universities,#120,overall,TRUE,3,39010,NA,DePaul University,national-universities,NA,NA,national-universities,120,private
122,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_18781.jpg,https://www.usnews.com/img/college-photo_18781_170x170mm.jpg,1055,6039,Pittsburgh,15282,74,46,65,29185,PA,120,3.7,duquesne-university,National Universities,#120,overall,TRUE,2.6,36394,NA,Duquesne University,national-universities,NA,NA,national-universities,120,private
123,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_7385.jpg,https://www.usnews.com/img/college-photo_7385_170x170mm.jpg,1020,25898,Columbia,65211,75,46,33,27962,MO,120,NA,university-of-missouri,National Universities,#120,overall,TRUE,3,26506,2.5,University of Missouri,national-universities,NA,Mizzou,national-universities,120,public
124,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_23146.jpg,https://www.usnews.com/img/college-photo_23146_170x170mm.jpg,1080,3268,Potsdam,13699,68,45,79,33669,NY,124,3.6,clarkson-university,National Universities,#124,overall,TRUE,2.5,47950,2.6,Clarkson University,national-universities,NA,NA,national-universities,124,private
125,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_4387.jpg,https://www.usnews.com/img/college-photo_4387_170x170mm.jpg,1020,25177,Fort Collins,80523,78,45,16,39497,CO,124,3.6,colorado-state-university,National Universities,#124,overall,TRUE,2.9,29140,2.8,Colorado State University,national-universities,NA,NA,national-universities,124,public
126,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_28099.jpg,https://www.usnews.com/img/college-photo_28099_170x170mm.jpg,1073,5829,Houghton,49931,76,45,28,38217,MI,124,3.7,michigan-tech,National Universities,#124,overall,TRUE,2.1,32318,2.8,Michigan Technological University,national-universities,NA,NA,national-universities,124,public
127,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_20882.jpg,https://www.usnews.com/img/college-photo_20882_170x170mm.jpg,1070,5956,South Orange,7079,67,45,NA,NA,NJ,124,3.6,seton-hall-university-new-jersey,National Universities,#124,overall,TRUE,2.8,40588,NA,Seton Hall University,national-universities,NA,NA,national-universities,124,private
128,NA,NA,FALSE,21,https://www.usnews.com/img/college-photo_26541.jpg,https://www.usnews.com/img/college-photo_26541_170x170mm.jpg,970,34072,Tucson,85721,79,45,29,35051,AZ,124,3.5,university-of-arizona,National Universities,#124,overall,TRUE,3.7,32449,3.1,University of Arizona,national-universities,NA,NA,national-universities,124,public
129,NA,NA,FALSE,21,https://www.usnews.com/img/college-photo_1538.jpg,https://www.usnews.com/img/college-photo_1538_170x170mm.jpg,940,19799,Riverside,92521,66,45,15,41753,CA,124,3.7,ucr,National Universities,#124,overall,TRUE,3,41931,2.6,University of California--Riverside,national-universities,NA,UC Riverside University of California Riverside,national-universities,124,public
130,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_4235.jpg,https://www.usnews.com/img/college-photo_4235_170x170mm.jpg,1030,8330,Dayton,45469,60,45,46,34204,OH,124,3.7,university-of-dayton,National Universities,#124,overall,TRUE,2.5,41750,2.2,University of Dayton,national-universities,NA,NA,national-universities,124,private
131,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_32898.jpg,https://www.usnews.com/img/college-photo_32898_170x170mm.jpg,990,20833,Lincoln,68588,75,45,21,28968,NE,124,3.5,university-of-nebraska,National Universities,#124,overall,TRUE,3.2,23256,2.6,University of Nebraska--Lincoln,national-universities,NA,University of Nebraska Lincoln,national-universities,124,public
132,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_32913.jpg,https://www.usnews.com/img/college-photo_32913_170x170mm.jpg,1070,6899,Hempstead,11549,62,44,61,40205,NY,132,3.6,hofstra-university,National Universities,#132,overall,TRUE,2.7,43960,3,Hofstra University,national-universities,NA,NA,national-universities,132,private
133,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_33084.jpg,https://www.usnews.com/img/college-photo_33084_170x170mm.jpg,1010,26118,Baton Rouge,70803,76,43,14,40711,LA,133,3.4,lsu-baton-rouge,National Universities,#133,overall,TRUE,2.8,28051,2.5,Louisiana State University--Baton Rouge,national-universities,NA,LSU Baton Rouge Louisiana State University Baton Rouge Louisiana State University Baton Rouge,national-universities,133,public
134,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_30670.jpg,https://www.usnews.com/img/college-photo_30670_170x170mm.jpg,1100,4706,Macon,31207,69,43,67,26615,GA,133,3.8,mercer-university,National Universities,#133,overall,TRUE,2.2,36000,3,Mercer University,national-universities,NA,NA,national-universities,133,private
135,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_16501.jpg,https://www.usnews.com/img/college-photo_16501_170x170mm.jpg,1030,7014,New York,10011,60,43,41,50853,NY,133,3.3,new-school,National Universities,#133,overall,TRUE,NA,47330,NA,The New School,national-universities,NA,NA,national-universities,133,private
136,NA,NA,FALSE,NA,https://www.usnews.com/img/college-photo_1687.jpg,https://www.usnews.com/img/college-photo_1687_170x170mm.jpg,910,8170,Newark,7102,65,43,26,38949,NJ,133,NA,rutgers-newark,National Universities,#133,overall,TRUE,2.9,29480,NA,Rutgers University--Newark,national-universities,NA,"Rutgers University Rutgers, the State University of New Jersey Newark",national-universities,133,public
137,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_22755.jpg,https://www.usnews.com/img/college-photo_22755_170x170mm.jpg,1010,22548,Fayetteville,72701,63,43,16,33514,AR,133,3.7,university-of-arkansas,National Universities,#133,overall,TRUE,3.2,24308,2.5,University of Arkansas,national-universities,NA,NA,national-universities,133,public
138,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_32541.jpg,https://www.usnews.com/img/college-photo_32541_170x170mm.jpg,1030,25860,Cincinnati,45221,76,43,28,35124,OH,133,3.6,university-of-cincinnati,National Universities,#133,overall,TRUE,2.9,26334,2.6,University of Cincinnati,national-universities,NA,NA,national-universities,133,public
139,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_21807.jpg,https://www.usnews.com/img/college-photo_21807_170x170mm.jpg,980,22621,Lexington,40506,91,43,NA,NA,KY,133,3.7,university-of-kentucky,National Universities,#133,overall,TRUE,3,28046,2.5,University of Kentucky,national-universities,NA,NA,national-universities,133,public
140,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_21983.jpg,https://www.usnews.com/img/college-photo_21983_170x170mm.jpg,1060,23812,Fairfax,22030,81,42,39,38588,VA,140,3.7,gmu,National Universities,#140,overall,TRUE,3,34370,2.4,George Mason University,national-universities,NA,GMU,national-universities,140,public
141,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_33255.jpg,https://www.usnews.com/img/college-photo_33255_170x170mm.jpg,1110,8211,Newark,7102,59,42,35,18674,NJ,140,3.5,njit,National Universities,#140,overall,TRUE,2.4,31034,2.6,New Jersey Institute of Technology,national-universities,NA,NJIT,national-universities,140,public
142,NA,NA,FALSE,23,https://www.usnews.com/img/college-photo_15698.jpg,https://www.usnews.com/img/college-photo_15698_170x170mm.jpg,1000,29853,San Diego,92182,35,42,32,31354,CA,140,3.7,sdsu,National Universities,#140,overall,TRUE,2.9,19340,2.5,San Diego State University,national-universities,NA,SDSU,national-universities,140,public
143,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_14496.jpg,https://www.usnews.com/img/college-photo_14496_170x170mm.jpg,1070,31461,Tampa,33620,47,42,25,23103,FL,140,3.9,usf,National Universities,#140,overall,TRUE,2.5,17324,2.4,University of South Florida,national-universities,NA,NA,national-universities,140,public
144,NA,NA,FALSE,20,https://www.usnews.com/img/college-photo_8117.jpg,https://www.usnews.com/img/college-photo_8117_170x170mm.jpg,930,24904,Pullman,99164,72,42,37,30666,WA,140,3.4,washington-state,National Universities,#140,overall,TRUE,2.8,25817,2.8,Washington State University,national-universities,NA,NA,national-universities,140,public
145,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_14242.jpg,https://www.usnews.com/img/college-photo_14242_170x170mm.jpg,950,19472,Manhattan,66506,94,41,22,34621,KS,145,3.5,ksu,National Universities,#145,overall,TRUE,2.8,24775,2.7,Kansas State University,national-universities,NA,NA,national-universities,145,public
146,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_20198.jpg,https://www.usnews.com/img/college-photo_20198_170x170mm.jpg,990,25327,Corvallis,97331,77,41,34,36636,OR,145,3.7,oregon-state,National Universities,#145,overall,TRUE,2.7,29457,2.8,Oregon State University,national-universities,NA,NA,national-universities,145,public
147,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_2071.jpg,https://www.usnews.com/img/college-photo_2071_170x170mm.jpg,970,2786,Rochester,14618,65,41,81,28750,NY,145,3.6,st-john-fisher-college,National Universities,#145,overall,TRUE,2.1,33120,NA,St. John Fisher College,national-universities,NA,St John Fisher College Saint John Fisher College,national-universities,145,private
148,NA,NA,FALSE,21,NA,NA,990,17959,Chicago,60607,74,41,31,39033,IL,145,3.3,uic,National Universities,#145,overall,TRUE,3,27672,2.8,University of Illinois--Chicago,national-universities,NA,UIC University of Illinois Chicago,national-universities,145,public
149,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_19940.jpg,https://www.usnews.com/img/college-photo_19940_170x170mm.jpg,1000,19213,University,38677,78,41,24,27943,MS,145,3.6,university-of-mississippi,National Universities,#145,overall,TRUE,2.8,23554,2.1,University of Mississippi,national-universities,NA,Ole Miss,national-universities,145,public
150,NA,NA,FALSE,25,https://www.usnews.com/img/college-photo_2300.jpg,https://www.usnews.com/img/college-photo_2300_170x170mm.jpg,1140,17350,Richardson,75080,68,41,28,37028,TX,145,NA,university-of-texas-dallas,National Universities,#145,overall,TRUE,3.1,33654,2.6,University of Texas--Dallas,national-universities,NA,University of Texas Dallas,national-universities,145,public
151,NA,NA,FALSE,22,https://www.usnews.com/img/college-photo_8683.jpg,https://www.usnews.com/img/college-photo_8683_170x170mm.jpg,1010,5205,Garden City,11530,70,40,NA,NA,NY,151,3.6,adelphi-university,National Universities,#151,overall,TRUE,2.1,37170,NA,Adelphi University,national-universities,NA,NA,national-universities,151,private
152,NA,NA,FALSE,24,https://www.usnews.com/img/college-photo_14465.jpg,https://www.usnews.com/img/college-photo_14465_170x170mm.jpg,1060,3629,Melbourne,32901,61,40,NA,NA,FL,151,3.6,florida-tech,National Universities,#151,overall,TRUE,NA,41240,2.1,Florida Institute of Technology,national-universities,NA,Florida Tech,national-universities,151,private
