,score,elapsedTime,nEst,crit,maxFeat,boots,oobScore,warmStart
28,0.8590492076730609,11.8116,90,entropy,sqrt,False,-1,True
29,0.8590492076730609,11.8361,90,entropy,sqrt,False,-1,False
30,0.8590492076730609,11.8441,90,entropy,auto,False,-1,True
31,0.8590492076730609,12.1321,90,entropy,auto,False,-1,False
462,0.8590492076730609,13.186,100,entropy,sqrt,False,-1,True
455,0.8590492076730609,13.3443,100,entropy,auto,False,-1,False
463,0.8590492076730609,13.6193,100,entropy,sqrt,False,-1,False
461,0.8590492076730609,13.6765,100,entropy,sqrt,False,-1,False
453,0.8590492076730609,13.7121,100,entropy,auto,False,-1,False
454,0.8590492076730609,13.7171,100,entropy,auto,False,-1,True
460,0.8590492076730609,14.085,100,entropy,sqrt,False,-1,True
452,0.8590492076730609,15.3925,100,entropy,auto,False,-1,True
32,0.8565471226021685,4.6795,50,gini,auto,False,-1,False
33,0.8565471226021685,4.7023,50,gini,auto,False,-1,True
34,0.8565471226021685,4.7065,50,gini,sqrt,False,-1,True
